variable,coef,std_err,t,pval
const,184.26485147819153,281.1212248982238,0.6554640317354272,0.5128933359469472
gdp_per_capita,0.003416681984389003,0.002942593039578491,1.1611126439959303,0.24692687966243554
gov_effectiveness,-0.1664179952483511,4.179731670565294,-0.03981547342388217,0.968278429981904
gov_exp_edu,-45.659270033576384,37.36563989112775,-1.221958734458015,0.22310624114509997
rd_exp_gdp,187.4123912102525,53.94189136949942,3.474338523402645,0.0006230851648391059
