,Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
98,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Japan,JPN,..,2.8584098815918,3.24071002006531,3.10665988922119,3.16635990142822,3.21919989585876,3.2182400226593,3.2645800113678,3.27677011489868,3.40536999702454,..,..
99,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Jordan,JOR,..,..,..,0.695469975471497,,,,,,,..,..
100,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Kazakhstan,KAZ,..,0.18104000389576,0.169510006904602,0.141790002584457,0.126670002937317,0.116829998791218,0.118409998714924,0.12601999938488,0.130229994654655,0.117150001227856,0.144720003008842,..
101,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Kenya,KEN,..,..,..,..,0.410189986228943,0.410189986228943,0.410189986228943,0.410189986228943,0.410189986228943,0.410189986228943,0.808740019798279,..
102,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Kiribati,KIR,..,..,..,..,,,,,,,..,..
103,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,,,,,,,..,..
104,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,"Korea, Rep.",KOR,..,2.12519001960754,3.97819995880127,3.9870400428772,4.29205989837646,4.51632976531982,4.62702989578247,4.79571008682251,4.9098801612854,5.21081018447876,..,..
105,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Kosovo,XKX,..,..,..,..,,,,,,,..,..
106,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Kuwait,KWT,..,0.12542000412941,0.0966000035405159,0.0798500031232834,0.0803999975323677,0.0634900033473969,0.188010007143021,0.183899998664856,0.13215500116348272,0.0804100036621094,0.0975999981164932,..
107,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Kyrgyz Republic,KGZ,..,0.156369999051094,0.119029998779297,0.111210003495216,0.107069998979568,0.101070001721382,0.0853499993681908,0.0835599973797798,0.0710199996829033,0.0692199990153313,0.0587599985301495,..
108,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Lao PDR,LAO,..,..,..,..,,,,,,,..,..
109,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Latvia,LVA,..,0.434830009937286,0.619400024414062,0.435140013694763,0.511039972305298,0.638689994812012,0.638469994068146,0.734390020370483,0.746219992637634,0.763819992542267,..,..
110,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Lebanon,LBN,..,..,..,..,,,,,,,..,..
111,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Lesotho,LSO,..,..,0.0510100014507771,..,,,,,,,..,..
112,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Liberia,LBR,..,..,..,..,,,,,,,..,..
113,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Libya,LBY,..,..,..,..,,,,,,,..,..
114,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Liechtenstein,LIE,..,..,..,..,5.86833000183105,5.86833000183105,5.86833000183105,5.86833000183105,5.86833000183105,5.86833000183105,..,..
115,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Lithuania,LTU,..,0.585529983043671,1.04340994358063,0.842410027980804,0.896260023117065,0.936619997024536,0.992659986019135,1.13260996341705,1.10435998439789,1.05318999290466,..,..
116,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Luxembourg,LUX,..,1.58314001560211,1.2522599697113,1.26689994335175,1.23898005485535,1.17180001735687,1.18176996707916,1.0958399772644,1.04120004177094,0.976530015468597,..,..
117,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,"Macao SAR, China",MAC,..,..,0.136490002274513,0.234919995069504,0.172099992632866,0.201130002737045,0.247209995985031,0.453269988298416,0.373180001974106,0.436879992485046,0.263779997825623,..
118,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Madagascar,MDG,..,0.100319996476173,..,0.012640000320971,0.0127499997615814,0.0127499997615814,0.0127499997615814,0.0127499997615814,0.0127499997615814,0.0127499997615814,..,..
119,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Malawi,MWI,..,..,..,..,,,,,,,..,..
120,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Malaysia,MYS,..,0.468989998102188,1.27945005893707,1.41516995429993,1.04025995731354,1.04025995731354,0.9954049885272991,0.950550019741058,0.950550019741058,0.950550019741058,..,..
121,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Maldives,MDV,..,..,..,..,,,,,,,..,..
122,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Mali,MLI,..,..,0.314619988203049,..,0.291979998350143,0.224830001592636,0.157680004835129,0.165765002369881,0.173849999904633,0.173849999904633,..,..
123,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Malta,MLT,..,..,0.715149998664856,0.55689001083374,0.552320003509521,0.572109997272491,0.559930026531219,0.645659983158112,0.652050018310547,0.604330003261566,..,..
124,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Marshall Islands,MHL,..,..,..,..,,,,,,,..,..
125,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Mauritania,MRT,..,..,..,..,0.0101899998262525,0.0101899998262525,0.0101899998262525,0.0101899998262525,0.0101899998262525,0.0101899998262525,..,..
126,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Mauritius,MUS,..,0.280250012874603,..,..,0.354229986667633,0.333869993686676,0.35699000954628,0.402990013360977,0.367839992046356,0.308299988508224,0.234009996056557,..
127,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Mexico,MEX,..,0.292050004005432,0.414770007133484,0.376010000705719,0.319550007581711,0.29815998673439,0.276059985160828,0.291909992694855,0.273779988288879,0.257820010185242,0.268189996480942,..
128,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,,,,,,,..,..
129,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Moldova,MDA,..,..,0.307350009679794,0.280039995908737,0.257889986038208,0.256260007619858,0.241449996829033,0.235109999775887,0.231539994478226,0.229829996824265,0.223419994115829,..
130,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Monaco,MCO,..,..,..,..,,,,,,,..,..
131,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Mongolia,MNG,..,0.187570005655289,0.156399995088577,0.183449998497963,0.134200006723404,0.101609997451305,0.0926999971270561,0.133009999990463,0.100079998373985,0.0836500003933907,..,..
132,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Montenegro,MNE,..,..,0.374000012874603,0.324539989233017,0.348980009555817,0.503740012645721,0.36327999830246,0.36327999830246,0.36327999830246,0.36327999830246,..,..
133,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Morocco,MAR,..,..,..,..,,,,,,,..,..
134,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Mozambique,MOZ,..,..,0.308140009641647,..,,,,,,,..,..
135,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Myanmar,MMR,..,0.113059997558594,..,..,0.0321800000965595,0.0588099993765354,0.0834100022912025,0.155670002102852,0.124020002782345,0.0351900011301041,0.023760000243783,..
136,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Namibia,NAM,..,..,..,..,0.646470010280609,0.646470010280609,0.646470010280609,0.646470010280609,0.646470010280609,0.646470010280609,..,..
137,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Nauru,NRU,..,..,..,..,,,,,,,..,..
138,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Nepal,NPL,..,..,..,..,,,,,,,..,..
139,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Netherlands,NLD,..,1.78980004787445,2.1460599899292,2.15081000328064,2.17857003211975,2.13879990577698,2.18435001373291,2.32182002067566,2.26876997947693,2.25533008575439,..,..
140,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,New Caledonia,NCL,..,..,..,..,,,,,,,..,..
141,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,New Zealand,NZL,..,..,1.22789001464844,..,1.34905004501343,1.3785400390625,1.40803003311157,1.436860024929045,1.46569001674652,1.46569001674652,..,..
142,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Nicaragua,NIC,..,..,0.10741999745369,..,,,,,,,..,..
143,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Niger,NER,..,..,..,..,,,,,,,..,..
144,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Nigeria,NGA,..,..,..,..,0.284440010786057,0.284440010786057,0.284440010786057,0.284440010786057,0.284440010786057,0.284440010786057,..,..
145,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,North Macedonia,MKD,..,0.418879985809326,0.444119989871979,0.435849994421005,0.354389995336533,0.363669991493225,0.367830008268356,0.372640013694763,0.372519999742508,0.37975001335144,0.395020008087158,..
146,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,,,,,,,..,..
147,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Norway,NOR,..,..,1.92349994182587,2.032870054245,2.08167004585266,2.03482007980347,2.13599991798401,2.24435997009277,1.88763999938965,1.55752003192902,..,..
148,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Oman,OMN,..,..,0.218659996986389,0.226909995079041,0.199249997735023,0.190310001373291,0.272549986839294,0.315990000963211,0.289779990911484,0.275059998035431,0.367289990186691,..
149,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Pakistan,PAK,..,0.0953600034117699,0.221929997205734,..,0.212139993906021,0.19344499707222002,0.174750000238419,0.16952999681234399,0.164309993386269,0.164309993386269,0.163749992847443,..
150,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Palau,PLW,..,..,..,..,,,,,,,..,..
151,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Panama,PAN,..,0.362639993429184,0.107450000941753,0.132400006055832,0.135299995541573,0.133589997887611,0.136240005493164,0.232350006699562,0.17688000202179,0.182429999113083,0.157910004258156,..
152,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Papua New Guinea,PNG,..,..,..,0.031580001115799,,,,,,,..,..
153,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Paraguay,PRY,..,..,0.0967399999499321,0.11676000058651,0.148880004882812,0.146840006113052,0.137510001659393,0.156969994306564,0.143979996442795,0.119439996778965,..,..
154,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Peru,PER,..,0.112659998238087,0.117020003497601,0.120080001652241,0.120849996805191,0.126829996705055,0.156959995627403,0.172289997339249,0.137520000338554,0.161779999732971,..,..
155,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Philippines,PHL,..,..,0.156829997897148,..,0.322219997644424,0.322219997644424,0.322219997644424,0.322219997644424,0.322219997644424,0.322219997644424,..,..
156,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Poland,POL,..,0.640779972076416,1.00423002243042,0.968209981918335,1.03785002231598,1.20609998703003,1.32334995269775,1.38608002662659,1.4318300485611,1.4538300037384,..,..
157,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Portugal,PRT,..,0.721560001373291,1.24329996109009,1.28075003623962,1.3192800283432,1.3495500087738,1.39561998844147,1.61391997337341,1.67051005363464,1.70178997516632,..,..
158,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Puerto Rico (US),PRI,..,..,0.428829997777939,..,,,,,,,..,..
159,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Qatar,QAT,..,..,0.518830001354218,..,0.531289994716644,0.531289994716644,0.581053336461385,0.630816678206126,0.680580019950867,0.680580019950867,..,..
160,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Romania,ROU,..,0.36625999212265,0.487960010766983,0.488640010356903,0.506929993629456,0.49728998541832,0.476159989833832,0.465380012989044,0.472339987754822,0.45881000161171,..,..
161,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Russian Federation,RUS,..,1.04982995986938,1.10084998607635,1.10238003730774,1.10967004299164,0.990019977092743,1.03531002998352,1.09098994731903,0.958570003509521,0.925270020961761,..,..
162,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Rwanda,RWA,..,..,..,0.6494500041008,0.758530020713806,0.758530020713806,0.758530020713806,0.758530020713806,0.758530020713806,0.758530020713806,0.794449985027313,..
163,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Samoa,WSM,..,..,..,..,,,,,,,..,..
164,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,San Marino,SMR,..,..,..,..,,,,,,,..,..
165,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sao Tome and Principe,STP,..,..,..,..,,,,,,,..,..
166,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Saudi Arabia,SAU,..,..,..,..,0.498019993305206,0.498019993305206,0.498019993305206,0.498019993305206,0.442660003900528,0.463169991970062,0.564859986305237,..
167,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Senegal,SEN,..,..,0.577199995517731,..,,,,,,,..,..
168,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Serbia,SRB,..,0.854240000247955,0.810899972915649,0.838220000267029,0.872380018234253,0.918910026550293,0.886669993400574,0.90557998418808,0.993789970874786,0.966159999370575,0.950049996376038,..
169,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Seychelles,SYC,..,..,..,0.201700001955032,,,,,,,..,..
170,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sierra Leone,SLE,..,..,..,..,,,,,,,..,..
171,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Singapore,SGP,..,1.81699001789093,2.1744499206543,2.07276010513306,1.899129986763,1.80947005748749,1.88473999500275,2.15626001358032,2.15626001358032,2.15626001358032,..,..
172,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,,,,,,,..,..
173,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Slovak Republic,SVK,..,0.638069987297058,1.1572699546814,0.788569986820221,0.884559988975525,0.835550010204315,0.822399973869324,0.897729992866516,0.916109979152679,0.979390025138855,..,..
174,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Slovenia,SVN,..,1.35982000827789,2.19565010070801,2.00763988494873,1.86530005931854,1.94593000411987,2.03922009468079,2.14156007766724,2.12800002098083,2.09524989128113,..,..
